ts,inst_id,ccy,interval_h,funding_rate,cap,floor,at_cap_live,at_cap_sett,borrowable,borrow_rate,borrow_quota,perp_last,spot_last
2026-07-28T17:55:49+00:00,LA-USDT-SWAP,LA,2.0,-0.0047952328912597,0.01,-0.01,False,False,False,,0.0,0.06355,
2026-07-28T18:06:34+00:00,LA-USDT-SWAP,LA,2.0,-0.0046738581240986,0.01,-0.01,False,False,False,,0.0,0.06327,
2026-07-28T18:17:18+00:00,LA-USDT-SWAP,LA,2.0,-0.0046752418806281,0.01,-0.01,False,False,False,,0.0,0.06285,
2026-07-28T18:28:03+00:00,LA-USDT-SWAP,LA,2.0,-0.0047565490523384,0.01,-0.01,False,False,False,,0.0,0.06323,
2026-07-28T18:38:47+00:00,LA-USDT-SWAP,LA,2.0,-0.0048363451473842,0.01,-0.01,False,False,False,,0.0,0.06339,
2026-07-28T18:49:32+00:00,LA-USDT-SWAP,LA,2.0,-0.0049652843742631,0.01,-0.01,False,False,False,,0.0,0.06364,
2026-07-28T19:00:17+00:00,LA-USDT-SWAP,LA,2.0,-0.0050449549230133,0.01,-0.01,False,False,False,,0.0,0.06369,
2026-07-28T19:11:02+00:00,LA-USDT-SWAP,LA,2.0,-0.0050411430957158,0.01,-0.01,False,False,False,,0.0,0.06376,
2026-07-28T19:21:47+00:00,LA-USDT-SWAP,LA,2.0,-0.004975961389235,0.01,-0.01,False,False,False,,0.0,0.06406,
2026-07-28T19:32:32+00:00,LA-USDT-SWAP,LA,2.0,-0.0049063513984635,0.01,-0.01,False,False,False,,0.0,0.0642,
2026-07-28T19:43:16+00:00,LA-USDT-SWAP,LA,2.0,-0.004818107320233,0.01,-0.01,False,False,False,,0.0,0.06375,
2026-07-28T19:54:05+00:00,LA-USDT-SWAP,LA,2.0,-0.0047896460493061,0.01,-0.01,False,False,False,,0.0,0.06387,
2026-07-28T20:04:50+00:00,LA-USDT-SWAP,LA,2.0,-0.0051069344757679,0.01,-0.01,False,False,False,,0.0,0.06235,
2026-07-28T20:15:35+00:00,LA-USDT-SWAP,LA,2.0,-0.0054628617791988,0.01,-0.01,False,False,False,,0.0,0.06242,
2026-07-28T20:26:19+00:00,LA-USDT-SWAP,LA,2.0,-0.0056590299136532,0.01,-0.01,False,False,False,,0.0,0.06257,
2026-07-28T20:37:04+00:00,LA-USDT-SWAP,LA,2.0,-0.0057934496819969,0.01,-0.01,False,False,False,,0.0,0.06257,
2026-07-28T20:47:50+00:00,LA-USDT-SWAP,LA,2.0,-0.0058135916219698,0.01,-0.01,False,False,False,,0.0,0.06266,
2026-07-28T20:58:34+00:00,LA-USDT-SWAP,LA,2.0,-0.0058222546732557,0.01,-0.01,False,False,False,,0.0,0.06386,
2026-07-28T21:09:19+00:00,LA-USDT-SWAP,LA,2.0,-0.0058021787374458,0.01,-0.01,False,False,False,,0.0,0.06324,
2026-07-28T21:20:04+00:00,LA-USDT-SWAP,LA,2.0,-0.0056869195112559,0.01,-0.01,False,False,False,,0.0,0.06338,
2026-07-28T21:30:49+00:00,LA-USDT-SWAP,LA,2.0,-0.0055505604843298,0.01,-0.01,False,False,False,,0.0,0.06325,
2026-07-28T21:41:34+00:00,LA-USDT-SWAP,LA,2.0,-0.0053092636791426,0.01,-0.01,False,False,False,,0.0,0.06322,
2026-07-28T21:52:20+00:00,LA-USDT-SWAP,LA,2.0,-0.005046723793853,0.01,-0.01,False,False,False,,0.0,0.06327,
2026-07-28T22:03:05+00:00,LA-USDT-SWAP,LA,2.0,-0.0048094387889308,0.01,-0.01,False,False,False,,0.0,0.06263,
2026-07-28T22:13:50+00:00,LA-USDT-SWAP,LA,2.0,-0.0048077668005248,0.01,-0.01,False,False,False,,0.0,0.06228,
2026-07-28T22:24:35+00:00,LA-USDT-SWAP,LA,2.0,-0.0048669500733045,0.01,-0.01,False,False,False,,0.0,0.06229,
2026-07-28T22:46:29+00:00,LA-USDT-SWAP,LA,2.0,-0.0051832086118384,0.01,-0.01,False,False,False,,0.0,0.06224,
2026-07-28T22:57:14+00:00,LA-USDT-SWAP,LA,2.0,-0.0054726713333057,0.01,-0.01,False,False,False,,0.0,0.0629,
2026-07-28T23:08:00+00:00,LA-USDT-SWAP,LA,2.0,-0.0056587369156774,0.01,-0.01,False,False,False,,0.0,0.06377,
2026-07-28T23:18:45+00:00,LA-USDT-SWAP,LA,2.0,-0.0056828219853801,0.01,-0.01,False,False,False,,0.0,0.06316,
2026-07-28T23:29:31+00:00,LA-USDT-SWAP,LA,2.0,-0.0054692559398087,0.01,-0.01,False,False,False,,0.0,0.06326,
2026-07-28T23:40:17+00:00,LA-USDT-SWAP,LA,2.0,-0.0052694300757187,0.01,-0.01,False,False,False,,0.0,0.06284,
2026-07-28T23:51:03+00:00,LA-USDT-SWAP,LA,2.0,-0.005078320424864,0.01,-0.01,False,False,False,,0.0,0.0629,
2026-07-29T00:01:48+00:00,LA-USDT-SWAP,LA,2.0,-0.0049682878968923,0.01,-0.01,False,False,False,,0.0,0.06188,
2026-07-29T00:12:34+00:00,LA-USDT-SWAP,LA,2.0,-0.0052469993068221,0.01,-0.01,False,False,False,,0.0,0.06197,
2026-07-29T00:23:21+00:00,LA-USDT-SWAP,LA,2.0,-0.0057775996773982,0.01,-0.01,False,False,False,,0.0,0.0626,
2026-07-29T00:34:06+00:00,LA-USDT-SWAP,LA,2.0,-0.0066469788512591,0.01,-0.01,False,False,False,,0.0,0.062,
2026-07-29T00:44:53+00:00,LA-USDT-SWAP,LA,2.0,-0.0076434143938832,0.01,-0.01,False,False,False,,0.0,0.06235,
2026-07-29T00:55:39+00:00,LA-USDT-SWAP,LA,2.0,-0.0084931802972925,0.01,-0.01,False,False,False,,0.0,0.0623,
2026-07-29T01:06:25+00:00,LA-USDT-SWAP,LA,2.0,-0.0091206325114214,0.01,-0.01,False,False,False,,0.0,0.06245,
2026-07-29T01:17:11+00:00,LA-USDT-SWAP,LA,2.0,-0.0095721686618804,0.01,-0.01,False,False,False,,0.0,0.06246,
2026-07-29T01:27:57+00:00,LA-USDT-SWAP,LA,2.0,-0.0098597304544519,0.01,-0.01,False,False,False,,0.0,0.06226,
2026-07-29T01:38:44+00:00,LA-USDT-SWAP,LA,2.0,-0.0099823117042989,0.01,-0.01,True,False,False,,0.0,0.06271,
2026-07-29T01:49:30+00:00,LA-USDT-SWAP,LA,2.0,-0.0099602523565199,0.01,-0.01,True,False,False,,0.0,0.0625,
2026-07-29T02:00:16+00:00,LA-USDT-SWAP,LA,2.0,-0.0098574164982014,0.01,-0.01,False,False,False,,0.0,0.06336,
2026-07-29T02:11:02+00:00,LA-USDT-SWAP,LA,2.0,-0.0096462144047361,0.01,-0.01,False,False,False,,0.0,0.06383,
2026-07-29T02:21:47+00:00,LA-USDT-SWAP,LA,2.0,-0.0092339522875686,0.01,-0.01,False,False,False,,0.0,0.06366,
2026-07-29T02:32:33+00:00,LA-USDT-SWAP,LA,2.0,-0.0088965354340061,0.01,-0.01,False,False,False,,0.0,0.06302,
2026-07-29T02:43:20+00:00,LA-USDT-SWAP,LA,2.0,-0.0084515223433592,0.01,-0.01,False,False,False,,0.0,0.06297,
2026-07-29T02:54:06+00:00,LA-USDT-SWAP,LA,2.0,-0.0080474399461583,0.01,-0.01,False,False,False,,0.0,0.06311,
2026-07-29T03:04:51+00:00,LA-USDT-SWAP,LA,2.0,-0.0076145339673371,0.01,-0.01,False,False,False,,0.0,0.0641,
2026-07-29T03:15:37+00:00,LA-USDT-SWAP,LA,2.0,-0.0070998019957963,0.01,-0.01,False,False,False,,0.0,0.06394,
2026-07-29T03:37:26+00:00,LA-USDT-SWAP,LA,2.0,-0.0062634405545705,0.01,-0.01,False,False,False,,0.0,0.06209,
2026-07-29T03:48:12+00:00,LA-USDT-SWAP,LA,2.0,-0.006349863243078,0.01,-0.01,False,False,False,,0.0,0.05811,
2026-07-29T03:58:55+00:00,LA-USDT-SWAP,LA,2.0,-0.0065919168426661,0.01,-0.01,False,False,False,,0.0,0.05755,
2026-07-29T04:09:40+00:00,LA-USDT-SWAP,LA,2.0,-0.0066275280153696,0.01,-0.01,False,False,False,,0.0,0.05734,
2026-07-29T04:20:23+00:00,LA-USDT-SWAP,LA,2.0,-0.0068270827980792,0.01,-0.01,False,False,False,,0.0,0.05734,
2026-07-29T04:31:09+00:00,LA-USDT-SWAP,LA,2.0,-0.0070233111263609,0.01,-0.01,False,False,False,,0.0,0.05705,
2026-07-29T04:41:53+00:00,LA-USDT-SWAP,LA,2.0,-0.0071166457452513,0.01,-0.01,False,False,False,,0.0,0.05803,
2026-07-29T04:52:38+00:00,LA-USDT-SWAP,LA,2.0,-0.007198333335417,0.01,-0.01,False,False,False,,0.0,0.05871,
2026-07-29T05:03:23+00:00,LA-USDT-SWAP,LA,2.0,-0.00725938325438,0.01,-0.01,False,False,False,,0.0,0.05992,
2026-07-29T05:14:08+00:00,LA-USDT-SWAP,LA,2.0,-0.0073232098213382,0.01,-0.01,False,False,False,,0.0,0.05985,
2026-07-29T05:24:52+00:00,LA-USDT-SWAP,LA,2.0,-0.0072573086160649,0.01,-0.01,False,False,False,,0.0,0.05957,
2026-07-29T05:35:37+00:00,LA-USDT-SWAP,LA,2.0,-0.0071014859217805,0.01,-0.01,False,False,False,,0.0,0.0619,
2026-07-29T05:46:22+00:00,LA-USDT-SWAP,LA,2.0,-0.0068175933901313,0.01,-0.01,False,False,False,,0.0,0.06039,
2026-07-29T05:57:07+00:00,LA-USDT-SWAP,LA,2.0,-0.0065322907662787,0.01,-0.01,False,False,False,,0.0,0.05987,
2026-07-29T06:07:52+00:00,LA-USDT-SWAP,LA,2.0,-0.0063367884317105,0.01,-0.01,False,False,False,,0.0,0.05919,
2026-07-29T06:18:38+00:00,LA-USDT-SWAP,LA,2.0,-0.0062233364502122,0.01,-0.01,False,False,False,,0.0,0.05851,
2026-07-29T06:29:23+00:00,LA-USDT-SWAP,LA,2.0,-0.006096647391913,0.01,-0.01,False,False,False,,0.0,0.05832,
2026-07-29T06:40:07+00:00,LA-USDT-SWAP,LA,2.0,-0.0059762647569971,0.01,-0.01,False,False,False,,0.0,0.05846,
2026-07-29T06:50:52+00:00,LA-USDT-SWAP,LA,2.0,-0.0059174533667983,0.01,-0.01,False,False,False,,0.0,0.05687,
2026-07-29T07:01:37+00:00,LA-USDT-SWAP,LA,2.0,-0.0060488237770273,0.01,-0.01,False,False,False,,0.0,0.05754,
2026-07-29T07:12:24+00:00,LA-USDT-SWAP,LA,2.0,-0.0061702914206901,0.01,-0.01,False,False,False,,0.0,0.05811,
2026-07-29T07:23:09+00:00,LA-USDT-SWAP,LA,2.0,-0.0062300564505195,0.01,-0.01,False,False,False,,0.0,0.0576,
2026-07-29T07:33:53+00:00,LA-USDT-SWAP,LA,2.0,-0.0062892018915978,0.01,-0.01,False,False,False,,0.0,0.05798,
2026-07-29T07:44:38+00:00,LA-USDT-SWAP,LA,2.0,-0.0063014128259273,0.01,-0.01,False,False,False,,0.0,0.05765,
2026-07-29T07:55:23+00:00,LA-USDT-SWAP,LA,2.0,-0.0063021382921512,0.01,-0.01,False,False,False,,0.0,0.0571,
2026-07-29T08:06:08+00:00,LA-USDT-SWAP,LA,2.0,-0.0064341498066389,0.01,-0.01,False,False,False,,0.0,0.05734,
2026-07-29T08:28:02+00:00,LA-USDT-SWAP,LA,2.0,-0.0070326516710392,0.01,-0.01,False,False,False,,0.0,0.05648,
2026-07-29T08:38:47+00:00,LA-USDT-SWAP,LA,2.0,-0.007235608793235,0.01,-0.01,False,False,False,,0.0,0.05582,
2026-07-29T08:49:33+00:00,LA-USDT-SWAP,LA,2.0,-0.007272964548227,0.01,-0.01,False,False,False,,0.0,0.05579,
2026-07-29T09:00:18+00:00,LA-USDT-SWAP,LA,2.0,-0.0073673732918138,0.01,-0.01,False,False,False,,0.0,0.05533,
2026-07-29T09:11:04+00:00,LA-USDT-SWAP,LA,2.0,-0.0073201465119194,0.01,-0.01,False,False,False,,0.0,0.05506,
2026-07-29T09:21:50+00:00,LA-USDT-SWAP,LA,2.0,-0.0071605668346798,0.01,-0.01,False,False,False,,0.0,0.05529,
2026-07-29T09:32:36+00:00,LA-USDT-SWAP,LA,2.0,-0.0070169134432914,0.01,-0.01,False,False,False,,0.0,0.05495,
2026-07-29T09:43:23+00:00,LA-USDT-SWAP,LA,2.0,-0.0068655174659821,0.01,-0.01,False,False,False,,0.0,0.05509,
2026-07-29T09:54:08+00:00,LA-USDT-SWAP,LA,2.0,-0.0067602325788881,0.01,-0.01,False,False,False,,0.0,0.05653,
2026-07-29T10:04:52+00:00,LA-USDT-SWAP,LA,2.0,-0.0066232500456859,0.01,-0.01,False,False,False,,0.0,0.05624,
2026-07-29T10:15:37+00:00,LA-USDT-SWAP,LA,2.0,-0.0065858695208782,0.01,-0.01,False,False,False,,0.0,0.05578,
2026-07-29T10:26:23+00:00,LA-USDT-SWAP,LA,2.0,-0.0065762618701913,0.01,-0.01,False,False,False,,0.0,0.05487,
2026-07-29T10:37:09+00:00,LA-USDT-SWAP,LA,2.0,-0.0064764172772122,0.01,-0.01,False,False,False,,0.0,0.05531,
2026-07-29T10:47:54+00:00,LA-USDT-SWAP,LA,2.0,-0.0065146677635993,0.01,-0.01,False,False,False,,0.0,0.0551,
2026-07-29T10:58:41+00:00,LA-USDT-SWAP,LA,2.0,-0.0065401984421441,0.01,-0.01,False,False,False,,0.0,0.05518,
2026-07-29T11:09:26+00:00,LA-USDT-SWAP,LA,2.0,-0.0066341016933888,0.01,-0.01,False,False,False,,0.0,0.05512,
2026-07-29T11:20:11+00:00,LA-USDT-SWAP,LA,2.0,-0.006666735619985,0.01,-0.01,False,False,False,,0.0,0.05532,
